StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:18:00 AM,3731269,43.26,49.12
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:19:00 AM,3731270,43.24,49.12
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:20:00 AM,3731271,43.23,49.08
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:06:00 AM,3824235,42.81,40.66
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:07:00 AM,3824236,42.78,40.63
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:08:00 AM,3824237,42.76,40.61
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:09:00 AM,3824238,42.73,40.60
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:10:00 AM,3824239,42.71,40.58
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:11:00 AM,3824240,42.69,40.56
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:12:00 AM,3824241,42.66,40.54
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:13:00 AM,3824242,42.64,40.51
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:14:00 AM,3824243,42.62,40.48
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:15:00 AM,3824244,42.59,40.47
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:16:00 AM,3824245,42.57,40.47
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:17:00 AM,3824246,42.55,40.48
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:18:00 AM,3824247,42.53,40.50
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:19:00 AM,3824248,42.50,40.52
NE45StViaduct,POINT (-122.301929 47.66127),02/25/2020 02:20:00 AM,3824249,42.48,40.52
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:06:00 AM,3784320,43.87,42.14
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:07:00 AM,3784321,43.83,42.10
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:08:00 AM,3784322,43.81,42.05
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:09:00 AM,3784323,43.77,41.99
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:10:00 AM,3784324,43.75,41.93
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:11:00 AM,3784325,43.71,41.87
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:12:00 AM,3784326,43.68,41.81
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:13:00 AM,3784327,43.66,41.78
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:14:00 AM,3784328,43.63,41.75
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:15:00 AM,3784329,43.59,41.72
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:16:00 AM,3784330,43.57,41.69
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:17:00 AM,3784331,43.54,41.67
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:18:00 AM,3784332,43.51,41.63
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:19:00 AM,3784333,43.48,41.59
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:20:00 AM,3784334,43.46,41.60
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:16:00 PM,683529,36.49,33.51
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:17:00 PM,683530,36.47,33.54
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:18:00 PM,683531,36.47,33.50
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:19:00 PM,683532,36.46,33.53
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:20:00 PM,683533,36.43,33.57
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:21:00 PM,683534,36.43,33.51
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:22:00 PM,683535,36.40,33.45
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:23:00 PM,683536,36.39,33.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:24:00 PM,683537,36.39,33.34
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:25:00 PM,683538,36.37,33.26
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:26:00 PM,683539,36.35,33.26
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:27:00 PM,683540,36.35,33.25
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:28:00 PM,683541,36.32,33.20
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:29:00 PM,683542,36.32,33.16
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 02:39:00 PM,3730570,50.72,48.30
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 02:40:00 PM,3730571,50.70,48.23
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 02:41:00 PM,3730572,50.69,48.11
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/25/2020 02:30:00 PM,683543,36.30,33.10
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/25/2020 02:16:00 PM,3818972,53.46,53.46
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/25/2020 02:17:00 PM,3818973,53.46,53.46
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 02:42:00 PM,3730573,50.66,47.94
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 02:43:00 PM,3730574,50.64,47.88
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:06:00 AM,3754820,45.21,39.94
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:07:00 AM,3754821,45.20,39.93
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:08:00 AM,3754822,45.20,39.94
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:09:00 AM,3754823,45.18,39.91
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:10:00 AM,3754824,45.16,39.86
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:11:00 AM,3754825,45.17,39.80
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:12:00 AM,3754826,45.16,39.72
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:13:00 AM,3754827,45.15,39.67
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:14:00 AM,3754828,45.13,39.65
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:15:00 AM,3754829,45.13,39.64
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:16:00 AM,3754830,45.11,39.61
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:17:00 AM,3754831,45.10,39.56
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:18:00 AM,3754832,45.09,39.56
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:19:00 AM,3754833,45.09,39.53
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:20:00 AM,3754834,45.07,39.50
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:16:00 AM,2672858,43.62,43.62
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:17:00 AM,2672859,43.61,43.61
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:18:00 AM,2672860,43.61,43.61
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:19:00 AM,2672861,43.60,43.60
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:20:00 AM,2672862,43.60,43.60
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:21:00 AM,2672863,43.60,43.60
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:22:00 AM,2672864,43.59,43.59
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:23:00 AM,2672865,43.59,43.59
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:24:00 AM,2672866,43.57,43.57
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:25:00 AM,2672867,43.57,43.57
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:26:00 AM,2672868,43.57,43.57
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:27:00 AM,2672869,43.56,43.56
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:28:00 AM,2672870,43.56,43.56
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:29:00 AM,2672871,43.56,43.56
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),02/25/2020 02:30:00 AM,2672872,43.55,43.55
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:16:00 AM,3754830,45.11,39.61
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:17:00 AM,3754831,45.10,39.56
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:18:00 AM,3754832,45.09,39.56
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:19:00 AM,3754833,45.09,39.53
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:20:00 AM,3754834,45.07,39.50
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:21:00 AM,3754835,45.05,39.47
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:22:00 AM,3754836,45.04,39.43
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:23:00 AM,3754837,45.03,39.39
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:24:00 AM,3754838,45.01,39.38
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:25:00 AM,3754839,45.00,39.38
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:26:00 AM,3754840,45.00,39.37
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:27:00 AM,3754841,44.99,39.37
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:28:00 AM,3754842,44.96,39.37
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:29:00 AM,3754843,44.96,39.37
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:30:00 AM,3754844,44.95,39.35
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:16:00 AM,3784330,43.57,41.69
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:17:00 AM,3784331,43.54,41.67
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:18:00 AM,3784332,43.51,41.63
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:19:00 AM,3784333,43.48,41.59
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:20:00 AM,3784334,43.46,41.60
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:21:00 AM,3784335,43.44,41.58
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:22:00 AM,3784336,43.42,41.58
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:23:00 AM,3784337,43.40,41.55
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:24:00 AM,3784338,43.37,41.54
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:25:00 AM,3784339,43.36,41.51
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:26:00 AM,3784340,43.33,41.48
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:27:00 AM,3784341,43.32,41.44
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:28:00 AM,3784342,43.28,41.42
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:29:00 AM,3784343,43.28,41.45
MagnoliaBridge,POINT (-122.387341 47.633454),02/25/2020 02:30:00 AM,3784344,43.25,41.46
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:16:00 AM,3731267,43.30,49.17
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:17:00 AM,3731268,43.28,49.18
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:18:00 AM,3731269,43.26,49.12
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:19:00 AM,3731270,43.24,49.12
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:20:00 AM,3731271,43.23,49.08
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:21:00 AM,3731272,43.20,49.09
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:22:00 AM,3731273,43.18,48.98
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:23:00 AM,3731274,43.16,48.98
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:24:00 AM,3731275,43.14,48.92
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:25:00 AM,3731276,43.12,48.92
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 02:37:00 PM,2777839,57.47,47.82
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 02:38:00 PM,2777840,57.45,47.76
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 02:39:00 PM,2777841,57.41,47.63
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),02/24/2020 02:40:00 PM,2777842,57.36,47.42
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:26:00 PM,3817542,53.94,53.94
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:27:00 PM,3817543,53.96,53.96
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:28:00 PM,3817544,53.96,53.96
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:29:00 PM,3817545,53.98,53.98
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:30:00 PM,3817546,53.97,53.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:31:00 PM,3817547,53.96,53.96
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:32:00 PM,3817548,53.97,53.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:33:00 PM,3817549,53.94,53.94
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:34:00 PM,3817550,53.92,53.92
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:35:00 PM,3817551,53.90,53.90
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:36:00 PM,3817552,53.89,53.89
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:37:00 PM,3817553,53.88,53.88
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:38:00 PM,3817554,53.85,53.85
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:39:00 PM,3817555,53.83,53.83
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:40:00 PM,3817556,53.82,53.82
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 02:26:00 PM,3823535,55.17,48.08
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 02:27:00 PM,3823536,55.16,48.17
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 02:28:00 PM,3823537,55.14,48.26
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 02:29:00 PM,3823538,55.13,48.34
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 02:30:00 PM,3823539,55.12,48.24
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 02:31:00 PM,3823540,55.12,48.19
NE45StViaduct,POINT (-122.301929 47.66127),02/24/2020 02:32:00 PM,3823541,55.11,48.07
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:26:00 AM,3731277,43.11,48.89
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:27:00 AM,3731278,43.08,48.95
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:28:00 AM,3731279,43.08,48.89
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:29:00 AM,3731280,43.06,48.84
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 02:30:00 AM,3731281,43.05,48.95
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 05:24:00 PM,3755738,50.40,49.83
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 06:56:00 PM,3732267,51.19,53.61
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 07:21:00 PM,3755855,49.92,48.27
MagnoliaBridge,POINT (-122.387341 47.633454),02/24/2020 02:30:00 AM,3782904,42.61,42.72
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:16:00 AM,681369,37.53,41.20
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:17:00 AM,681370,37.55,41.22
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:18:00 AM,681371,37.55,41.28
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:19:00 AM,681372,37.56,41.31
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:20:00 AM,681373,37.57,41.29
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:21:00 AM,681374,37.57,41.29
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:22:00 AM,681375,37.57,41.30
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:23:00 AM,681376,37.57,41.30
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:24:00 AM,681377,37.58,41.26
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:25:00 AM,681378,37.58,41.27
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:26:00 AM,681379,37.60,41.24
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:27:00 AM,681380,37.61,41.22
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:28:00 AM,681381,37.61,41.24
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:29:00 AM,681382,37.61,41.28
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:30:00 AM,681383,37.62,41.34
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:26:00 AM,3816822,41.61,41.61
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:27:00 AM,3816823,41.61,41.61
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:28:00 AM,3816824,41.62,41.62
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:29:00 AM,3816825,41.62,41.62
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:30:00 AM,3816826,41.62,41.62
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:31:00 AM,3816827,41.61,41.61
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:32:00 AM,3816828,41.61,41.61
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:33:00 AM,3816829,41.61,41.61
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:34:00 AM,3816830,41.60,41.60
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:35:00 AM,3816831,41.60,41.60
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:36:00 AM,3816832,41.59,41.59
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:37:00 AM,3816833,41.58,41.58
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:38:00 AM,3816834,41.57,41.57
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:39:00 AM,3816835,41.56,41.56
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),02/24/2020 02:40:00 AM,3816836,41.55,41.55
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:26:00 AM,3753400,44.45,41.58
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:27:00 AM,3753401,44.43,41.55
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:28:00 AM,3753402,44.41,41.55
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:29:00 AM,3753403,44.41,41.50
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:30:00 AM,3753404,44.40,41.47
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:31:00 AM,3753405,44.40,41.45
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:32:00 AM,3753406,44.39,41.52
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:33:00 AM,3753407,44.38,41.52
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:34:00 AM,3753408,44.36,41.50
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:35:00 AM,3753409,44.36,41.50
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:36:00 AM,3753410,44.36,41.50
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:37:00 AM,3753411,44.36,41.52
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:38:00 AM,3753412,44.35,41.51
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:39:00 AM,3753413,44.33,41.47
AuroraBridge,POINT (-122.347278 47.643174),02/24/2020 02:40:00 AM,3753414,44.33,41.46
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:26:00 AM,681379,37.60,41.24
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:27:00 AM,681380,37.61,41.22
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:28:00 AM,681381,37.61,41.24
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:29:00 AM,681382,37.61,41.28
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:30:00 AM,681383,37.62,41.34
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:31:00 AM,681384,37.63,41.37
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:32:00 AM,681385,37.64,41.40
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:33:00 AM,681386,37.65,41.41
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:34:00 AM,681387,37.65,41.41
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:35:00 AM,681388,37.65,41.38
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:36:00 AM,681389,37.65,41.39
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:37:00 AM,681390,37.66,41.38
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:38:00 AM,681391,37.68,41.42
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:39:00 AM,681392,37.69,41.43
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),02/24/2020 02:40:00 AM,681393,37.69,41.44
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 02:26:00 AM,3729837,40.80,44.26
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 02:27:00 AM,3729838,40.79,44.20
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 02:28:00 AM,3729839,40.79,44.23
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/24/2020 02:29:00 AM,3729840,40.79,44.16
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:16:00 PM,3755550,49.12,48.98
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:17:00 PM,3755551,49.15,49.09
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:18:00 PM,3755552,49.18,49.00
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:19:00 PM,3755553,49.19,48.89
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 02:20:00 PM,3755554,49.23,48.95
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 05:25:00 PM,3755739,50.39,49.79
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 05:26:00 PM,3755740,50.39,49.72
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 05:27:00 PM,3755741,50.39,49.68
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 05:28:00 PM,3755742,50.39,49.59
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 05:29:00 PM,3755743,50.39,49.57
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 05:30:00 PM,3755744,50.39,49.76
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 05:31:00 PM,3755745,50.38,49.75
AuroraBridge,POINT (-122.347278 47.643174),02/25/2020 05:32:00 PM,3755746,50.38,49.71
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 05:26:00 PM,3732177,52.23,53.21
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 05:27:00 PM,3732178,52.21,53.16
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 05:28:00 PM,3732179,52.19,53.05
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 05:29:00 PM,3732180,52.18,53.11
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 05:30:00 PM,3732181,52.16,53.21
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 05:31:00 PM,3732182,52.13,53.12
SpokaneSwingBridge,POINT (-122.351743 47.571389),02/25/2020 05:32:00 PM,3732183,52.11,53.06
